aep,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt,cos_year_dayt
0.202171471,1,0,1,0,1.22E-16,-1,0,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.159428429,1,0,1,0,1.22E-16,-1,0,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.139086484,1,0,1,0,1.22E-16,-1,0,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.122800449,1,0,1,0,1.22E-16,-1,0,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.135155373,1,0,1,0,1.22E-16,-1,0,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.167103457,1,0,1,0,1.22E-16,-1,0,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.215212779,1,0,1,0,1.22E-16,-1,0,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.28079371,1,0,1,0,1.22E-16,-1,0,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.347809809,1,0,1,0,1.22E-16,-1,0,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.418881817,1,0,1,0,1.22E-16,-1,0,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.485773119,1,0,1,0,1.22E-16,-1,0,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.549170099,1,0,1,0,1.22E-16,-1,0,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.59509547,1,0,1,0,1.22E-16,-1,0,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.627979533,1,0,1,0,1.22E-16,-1,0,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.633720205,1,0,1,0,1.22E-16,-1,0,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.624672407,1,0,1,0,1.22E-16,-1,0,1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.623424435,1,0,1,0,1.22E-16,-1,0,1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.627854736,1,0,1,0,1.22E-16,-1,0,1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.619992512,1,0,1,0,1.22E-16,-1,0,1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.592037938,1,0,1,0,1.22E-16,-1,0,1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.557656308,1,0,1,0,1.22E-16,-1,0,1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.542181455,1,0,1,0,1.22E-16,-1,0,1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.471733433,1,0,1,0,1.22E-16,-1,0,1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.263665493,-0.964614176
0.369898914,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.297142144,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.240858605,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.210408087,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.189442156,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.191251716,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.217271933,1,0,1,0,1.22E-16,-1,0.866025404,0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.27143392,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.325658305,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.390864845,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.458754524,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.533071259,1,0,1,0,1.22E-16,-1,0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.593722701,1,0,1,0,1.22E-16,-1,0.866025404,0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.637339324,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.672656932,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.698989143,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.714152003,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.720267066,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.717084737,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.681517534,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.654249345,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.615312617,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.592599526,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.527767378,1,0,1,0,1.22E-16,-1,0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.24702218,-0.969009826
0.43616623,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.345688257,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.291838263,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.258767004,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.235492325,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.23081243,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.261075752,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.300262074,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.364595033,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.426244852,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.485897916,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.561649819,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.623174841,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.663796331,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.696555597,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.705041807,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.712592038,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.701609884,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.684263073,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.642643205,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.599213778,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.555222763,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.531386497,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.451453887,1,0,1,0,1.22E-16,-1,0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.23030567,-0.973118337
0.356296019,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.292025459,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.245600899,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.213465618,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.190939723,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.191750905,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.224073381,0,1,1,0,1.22E-16,-1,1.22E-16,-1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.277548983,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.333458131,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.38169225,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.427305628,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.475227755,0,1,1,0,1.22E-16,-1,1.22E-16,-1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.52096593,0,1,1,0,1.22E-16,-1,1.22E-16,-1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.552477225,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.586671659,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.596031449,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.596905029,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.596281043,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.593410708,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.567827281,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.530575315,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.488081867,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.487457881,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.426681642,0,1,1,0,1.22E-16,-1,1.22E-16,-1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.213520915,-0.976938493
0.339947585,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.263946088,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.220204667,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.190253338,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.178210408,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.174404093,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.204605017,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.244727318,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.295956571,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.344253089,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.396605516,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.449769125,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.495569699,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.544552602,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.572569574,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.581367777,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.564707351,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.542181455,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.50804942,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.480906028,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.437850992,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.408586048,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.396979908,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.35760639,1,0,1,0,1.22E-16,-1,-0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.19667289,-0.98046916
0.277486584,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.209160115,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.167228254,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.144327967,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.126981156,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.127355547,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.131411456,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.146262324,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.174653688,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.207849744,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.253650318,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.289903906,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.322663172,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.351241732,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.380069886,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.402970173,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.424872083,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.438724573,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.441345314,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.419880195,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.393485586,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.355484837,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.349369774,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.30313241,1,0,0,1,1.22E-16,-1,-0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.179766586,-0.983709294
0.236553101,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0,1,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.17321852,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.128229128,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.105703232,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.0803694,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.073942344,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.066329714,1,0,0,1,1.22E-16,-1,-2.45E-16,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.064956945,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.092349931,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.140209659,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.190877324,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.235991514,1,0,0,1,1.22E-16,-1,-2.45E-16,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.290215899,1,0,0,1,1.22E-16,-1,-2.45E-16,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.333832522,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.372270061,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.400661425,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.435916635,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.466616748,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.485149133,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.479970049,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.461312867,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.427305628,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.416261076,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.366217397,1,0,0,1,1.22E-16,-1,-2.45E-16,1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.162807013,-0.986657933
0.296143766,1,0,1,0,1.22E-16,-1,0,1,0,1,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.232996381,1,0,1,0,1.22E-16,-1,0,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.187008611,1,0,1,0,1.22E-16,-1,0,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.162423562,1,0,1,0,1.22E-16,-1,0,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.144702359,1,0,1,0,1.22E-16,-1,0,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.146324722,1,0,1,0,1.22E-16,-1,0,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.182016723,1,0,1,0,1.22E-16,-1,0,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
0.226257332,1,0,1,0,1.22E-16,-1,0,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.145799197,-0.989314204
